Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
63.96083333333333,E5,0.095,0.09333333333333334,sample,1,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
63.96083333333333,E6,0.093,0.09333333333333334,sample,3,T2,TOB,ancestor,-3.3333333333333826e-4,Plate1,T-lines,1
63.96083333333333,E7,0.094,0.09333333333333334,sample,8,T2,TOB,ancestor,6.666666666666626e-4,Plate1,T-lines,1
63.96083333333333,E8,0.095,0.09333333333333334,sample,16,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
63.96083333333333,E9,0.094,0.09333333333333334,sample,32,T2,TOB,ancestor,6.666666666666626e-4,Plate1,T-lines,1
63.96083333333333,E10,0.095,0.09333333333333334,sample,64,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
63.96083333333333,E11,0.096,0.09333333333333334,sample,128,T2,TOB,ancestor,0.0026666666666666644,Plate1,T-lines,1
63.96083333333333,E12,0.097,0.09333333333333334,sample,256,T2,TOB,ancestor,0.0036666666666666653,Plate1,T-lines,1
63.96083333333333,F1,0.716,0.09333333333333334,sample,0.016,T2,TOB,ancestor,0.6226666666666666,Plate1,T-lines,2
63.96083333333333,F2,0.703,0.09333333333333334,sample,0.047,T2,TOB,ancestor,0.6096666666666666,Plate1,T-lines,2
63.96083333333333,F3,0.594,0.09333333333333334,sample,0.125,T2,TOB,ancestor,0.5006666666666666,Plate1,T-lines,2
63.96083333333333,F4,0.096,0.09333333333333334,sample,0.38,T2,TOB,ancestor,0.0026666666666666644,Plate1,T-lines,2
63.96083333333333,F5,0.095,0.09333333333333334,sample,1,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,2
63.96083333333333,F6,0.096,0.09333333333333334,sample,3,T2,TOB,ancestor,0.0026666666666666644,Plate1,T-lines,2
63.96083333333333,F7,0.095,0.09333333333333334,sample,8,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,2
